plantName;dateStart;obs;obs_2;lod;lod_2;plantVolume;meanVolume;NH4
PARIS_MARNE_AVAL;2022-06-08;1417883.092849114;921341.0840991399;5000;5000;82786.0;45468.0;56.84652752853698
PARIS_MARNE_AVAL;2022-06-13;883827.1848832899;602652.5541537198;5000;5000;56606.0;45468.0;64.39145153035777
PARIS_MARNE_AVAL;2022-06-15;2049546.8319774203;3404325.8175336225;5000;5000;56831.0;45468.0;68.31268800306226
PARIS_MARNE_AVAL;2022-06-20;211050.64308052688;26115.337914427095;5000;5000;60253.0;45468.0;65.59941433428723
PARIS_MARNE_AVAL;2022-06-22;417558.4602778849;251258.3238397388;5000;5000;62125.0;45468.0;56.52584371647126
PARIS_MARNE_AVAL;2022-06-27;957424.6411218467;1423104.189404536;5000;5000;49571.0;45468.0;62.42209234182798
PARIS_MARNE_AVAL;2022-06-29;3020206.7152800383;4708255.32105563;5000;5000;51078.0;45468.0;56.99118563199236
PARIS_MARNE_AVAL;2022-07-04;3016776.7431128393;4190858.4274687995;5000;5000;50783.0;45468.0;40.25722732878678
PARIS_MARNE_AVAL;2022-07-06;4202642.638996688;1580701.0105454822;5000;5000;49569.0;45468.0;70.16494130881345
PARIS_MARNE_AVAL;2022-07-11;1310244.9581853389;1060681.6467629375;5000;5000;47742.0;45468.0;37.31228316933934
PARIS_MARNE_AVAL;2022-07-14;783906.8414167146;2955494.3696875493;5000;5000;46358.0;45468.0;67.08981932308127
PARIS_MARNE_AVAL;2022-07-18;866745.1350238869;757393.4668871568;5000;5000;45580.0;45468.0;92.16822652453747
PARIS_MARNE_AVAL;2022-07-20;325057.2231589005;795186.0965954688;5000;5000;68430.0;45468.0;42.8753837664614
PARIS_MARNE_AVAL;2022-07-25;900031.7677881456;2644341.149432174;5000;5000;43537.0;45468.0;58.51244521718708
PARIS_MARNE_AVAL;2022-07-27;202792.24952100014;529046.9356849001;5000;5000;43018.0;45468.0;66.21333542414749
PARIS_MARNE_AVAL;2022-08-01;70387.15118182942;29638.06911717816;5000;5000;42005.0;45468.0;58.682315610062986
PARIS_MARNE_AVAL;2022-08-03;265759.9734110569;499001.04112356657;5000;5000;42368.0;45468.0;61.658386655171704
PARIS_MARNE_AVAL;2022-08-08;326705.4140516679;1476903.034361208;5000;5000;39649.0;45468.0;68.17828667366462
PARIS_MARNE_AVAL;2022-08-10;399314.5969959736;267607.3384791853;5000;5000;38860.0;45468.0;45.59377107083173
PARIS_MARNE_AVAL;2022-08-15;256694.11782135614;312143.5246342616;5000;5000;38857.0;45468.0;63.17778938565303
PARIS_MARNE_AVAL;2022-08-17;315278.1802047313;444521.6079219245;5000;5000;50156.0;45468.0;55.18218866385763
PARIS_MARNE_AVAL;2022-08-22;186087.80302785002;288123.9703506707;5000;5000;40950.0;45468.0;66.40502799826344
PARIS_MARNE_AVAL;2022-08-24;112315.73625543246;56742.13306628494;5000;5000;41783.0;45468.0;56.144438784555156
PARIS_MARNE_AVAL;2022-08-29;181981.6915983765;167499.0540638864;5000;5000;43934.0;45468.0;45.58771703386098
PARIS_MARNE_AVAL;2022-08-31;127397.95719968098;47961.19795321726;5000;5000;45496.0;45468.0;67.55658747324128
PARIS_MARNE_AVAL;2022-09-05;220129.25139708543;163863.28180447555;5000;5000;47194.0;45468.0;68.83769534250663
PARIS_MARNE_AVAL;2022-09-07;39955.97982658147;79279.33247334874;5000;5000;36023.0;45468.0;37.450508824464706
PARIS_MARNE_AVAL;2022-09-12;405848.6649273949;312082.2405778032;5000;5000;42886.0;45468.0;83.6877574465363
PARIS_MARNE_AVAL;2022-09-14;489489.45703310234;598727.9627974045;5000;5000;49144.0;45468.0;68.80381314854236
PARIS_MARNE_AVAL;2022-09-19;232718.86867571596;420699.0557035973;5000;5000;35151.0;45468.0;79.71610803228674
PARIS_MARNE_AVAL;2022-09-21;527596.3605669825;288283.90523916873;5000;5000;34725.0;45468.0;63.890170817347745
PARIS_MARNE_AVAL;2022-09-26;814208.8308817942;501277.1765310538;5000;5000;42118.0;45468.0;116.55441582631751
PARIS_MARNE_AVAL;2022-09-28;1103066.514129471;319566.944349815;5000;5000;36993.0;45468.0;37.22219759477561
PARIS_SEINE-AMONT;2020-03-04;21916.31815438465;24985.578856854172;5000;5000;815138.0;452285.0;46.76833467790283
PARIS_SEINE-AMONT;2020-03-11;208510.64929606664;225324.72608988197;5000;5000;859699.0;452285.0;45.879997331299734
PARIS_SEINE-AMONT;2020-04-08;2030931.0157921955;3032767.378303905;5000;5000;449348.0;452285.0;51.29543046778455
PARIS_SEINE-AMONT;2020-04-15;459776.7921940634;353558.2035939819;5000;5000;494144.0;452285.0;72.93634602215289
PARIS_SEINE-AMONT;2020-04-19;2436506.2610385087;6778740.385955024;5000;5000;520179.0;452285.0;57.41556560101885
PARIS_SEINE-AMONT;2020-04-22;2314690.2461518343;17623729.139246207;5000;5000;494317.0;452285.0;73.34556468372807
PARIS_SEINE-AMONT;2020-04-27;135715.69027076516;67472.34812516638;5000;5000;508389.0;452285.0;33.0017073969877
PARIS_SEINE-AMONT;2020-04-29;134379.35012171406;198048.05681199004;5000;5000;552660.0;452285.0;68.34049142130257
PARIS_SEINE-AMONT;2020-05-03;92873.26908570513;118457.0027583395;5000;5000;472505.0;452285.0;80.74198133032766
PARIS_SEINE-AMONT;2020-05-04;4106.11913003876;8038.163439180943;5000;5000;468219.0;452285.0;54.360666431389504
PARIS_SEINE-AMONT;2020-05-06;469.3853327026847;518.3419483518898;5000;5000;483308.0;452285.0;89.00736510874157
PARIS_SEINE-AMONT;2020-05-13;1421.728801737908;1767.0572408160092;5000;5000;498454.0;452285.0;46.691057417630915
PARIS_SEINE-AMONT;2020-05-18;721.4521682375774;1095.2295039528176;5000;5000;428437.0;452285.0;52.300392937325576
PARIS_SEINE-AMONT;2020-05-20;812.7699963325254;577.2133839913237;5000;5000;410595.0;452285.0;33.91104199155761
PARIS_SEINE-AMONT;2020-05-21;1025.3682420508487;1095.231178951512;5000;5000;410595.0;452285.0;54.75887410965939
PARIS_SEINE-AMONT;2020-05-25;576.4369411766899;293.8549842483327;5000;5000;466044.0;452285.0;43.423998048555376
PARIS_SEINE-AMONT;2020-05-27;1559.6439101677038;1124.088966859829;5000;5000;462156.0;452285.0;85.4056380839025
PARIS_SEINE-AMONT;2020-06-01;460.1820956749426;580.2629997392736;5000;5000;463252.0;452285.0;66.99920219827706
PARIS_SEINE-AMONT;2020-06-03;4706.859479137412;6828.157330989975;5000;5000;955847.0;452285.0;79.2669802094042
PARIS_SEINE-AMONT;2020-06-10;978.8420790409992;3311.2913817654503;5000;5000;471209.0;452285.0;82.92082338511884
PARIS_SEINE-AMONT;2020-06-15;713.5630086182734;1964.025637908567;5000;5000;466690.0;452285.0;45.29806924117247
PARIS_SEINE-AMONT;2020-06-17;1553.028791658167;1535.7770137840528;5000;5000;454883.0;452285.0;39.87217474183796
PARIS_SEINE-AMONT;2020-06-22;11069.048138308224;16494.044988654266;5000;5000;501196.0;452285.0;80.52898284744725
PARIS_SEINE-AMONT;2020-06-24;13394.818824853079;31865.126389649286;5000;5000;464915.0;452285.0;47.84131344616291
PARIS_SEINE-AMONT;2020-06-29;1583.3282229093734;1806.7103195625054;5000;5000;438060.0;452285.0;64.26498978391867
PARIS_SEINE-AMONT;2020-07-01;1570.9954584422626;470.32125727158325;5000;5000;445610.0;452285.0;53.483182329004904
PARIS_SEINE-AMONT;2020-07-06;873.1514063206345;1260.2302698936378;5000;5000;386011.0;452285.0;60.75765195516006
PARIS_SEINE-AMONT;2020-07-08;596.3984179789343;1022.2004219847555;5000;5000;378456.0;452285.0;53.9731309741272
PARIS_SEINE-AMONT;2020-07-14;551.3309226949489;177.21350024377855;5000;5000;344230.0;452285.0;64.9475794180263
PARIS_SEINE-AMONT;2020-07-20;588.8541996446212;499.75778302618994;5000;5000;395951.0;452285.0;52.345465050796555
PARIS_SEINE-AMONT;2020-07-22;757.9456611064785;453.11725549351996;5000;5000;406509.0;452285.0;70.39465952070749
PARIS_SEINE-AMONT;2020-07-27;37490.37946220737;17217.08819920858;5000;5000;410108.0;452285.0;49.86069634234446
PARIS_SEINE-AMONT;2020-07-29;12138.800073900455;13292.96227386306;5000;5000;406455.0;452285.0;71.34211879528634
PARIS_SEINE-AMONT;2020-08-03;97590.60764958603;168335.43300526537;5000;5000;340171.0;452285.0;42.712885325049314
PARIS_SEINE-AMONT;2020-08-05;88723.88492888198;147378.10480033455;5000;5000;368187.0;452285.0;53.39898176787167
PARIS_SEINE-AMONT;2020-08-10;17916.60706562296;13947.736163453952;5000;5000;371918.0;452285.0;46.9772342343773
PARIS_SEINE-AMONT;2020-08-12;79809.11974526323;41160.54247920906;5000;5000;513605.0;452285.0;62.82445991008918
PARIS_SEINE-AMONT;2020-08-17;39692.385526472564;39973.723372210465;5000;5000;545388.0;452285.0;52.18193401615378
PARIS_SEINE-AMONT;2020-08-19;6485.805916392642;5950.747897423771;5000;5000;382542.0;452285.0;67.22477228816132
PARIS_SEINE-AMONT;2020-08-24;34069.3390584448;39179.42818829467;5000;5000;395461.0;452285.0;62.8516815194145
PARIS_SEINE-AMONT;2020-08-26;22657.27951084796;24011.569685738632;5000;5000;398095.0;452285.0;47.618098169485314
PARIS_SEINE-AMONT;2020-08-31;29140.563769605866;41995.69655492262;5000;5000;440155.0;452285.0;52.2203691769312
PARIS_SEINE-AMONT;2020-09-02;30444.75464086782;9957.356466123669;5000;5000;432193.0;452285.0;58.146535364035074
PARIS_SEINE-AMONT;2020-09-07;99849.14301666681;65073.07308815854;5000;5000;387552.0;452285.0;54.85650429672072
PARIS_SEINE-AMONT;2020-09-09;56469.61451087103;103666.96565313448;5000;5000;419306.0;452285.0;60.49632607980517
PARIS_SEINE-AMONT;2020-09-14;38974.84741896621;34326.848237939645;5000;5000;439745.0;452285.0;65.70789915167985
PARIS_SEINE-AMONT;2020-09-16;110272.59796331322;223429.64371500528;5000;5000;433837.0;452285.0;59.995947392932784
PARIS_SEINE-AMONT;2020-09-21;142584.75273681426;100085.91644411614;5000;5000;453346.0;452285.0;72.10231735666119
PARIS_SEINE-AMONT;2020-09-23;54159.51997890517;78546.26947354543;5000;5000;567878.0;452285.0;49.909717431409106
PARIS_SEINE-AMONT;2020-09-28;222039.2497820017;613907.333650471;5000;5000;500276.0;452285.0;77.92680236774328
PARIS_SEINE-AMONT;2020-09-30;45499.757790850985;65440.32203537763;5000;5000;307722.0;452285.0;47.25696312441734
PARIS_SEINE-AMONT;2020-10-05;45224.34838890592;54240.337381814774;5000;5000;530416.0;452285.0;78.7407127095205
PARIS_SEINE-AMONT;2020-10-07;906433.2820914385;1200681.5977833262;5000;5000;354761.0;452285.0;69.27259492573734
PARIS_SEINE-AMONT;2020-10-12;253462.04767957088;351605.77329340833;5000;5000;316109.0;452285.0;79.0341441155187
PARIS_SEINE-AMONT;2020-10-14;180741.33637537126;203808.0586352441;5000;5000;335509.0;452285.0;77.39525767235278
PARIS_SEINE-AMONT;2020-10-19;453260.78510233393;1751754.560914501;5000;5000;300735.0;452285.0;80.49711101022707
PARIS_SEINE-AMONT;2020-10-21;157934.5595490028;147090.00055895862;5000;5000;380524.0;452285.0;42.27489895224596
PARIS_SEINE-AMONT;2020-10-26;381427.80418453243;152702.4154332188;5000;5000;327713.0;452285.0;43.884611256100214
PARIS_SEINE-AMONT;2020-10-28;249547.8301514419;148215.06903993106;5000;5000;357085.0;452285.0;49.491297354520505
PARIS_SEINE-AMONT;2020-11-02;537145.7945481298;711447.635315314;5000;5000;342957.0;452285.0;75.61265087395122
PARIS_SEINE-AMONT;2020-11-04;204211.18133986977;155220.6335309143;5000;5000;325275.0;452285.0;93.70393797198787
PARIS_SEINE-AMONT;2020-11-09;141103.38244255807;127218.65053717066;5000;5000;377878.0;452285.0;52.31542825070449
PARIS_SEINE-AMONT;2020-11-11;294909.22790021583;1361037.0011543974;5000;5000;373260.0;452285.0;47.112147879520506
PARIS_SEINE-AMONT;2020-11-16;51634.519461044416;33001.240205986716;5000;5000;469390.0;452285.0;47.03263684998355
PARIS_SEINE-AMONT;2020-11-18;236268.94772479564;465335.16280648165;5000;5000;454138.0;452285.0;58.9688333338436
PARIS_SEINE-AMONT;2020-11-23;180363.44914077505;263350.4013977626;5000;5000;441098.0;452285.0;63.51367223085254
PARIS_SEINE-AMONT;2020-11-25;96489.79501120374;115476.71176157636;5000;5000;420573.0;452285.0;57.03400678114827
PARIS_SEINE-AMONT;2020-11-30;25979.361855289702;22989.074366083278;5000;5000;430121.0;452285.0;51.97716819586382
PARIS_SEINE-AMONT;2020-12-02;60963.6325837633;66271.69088718179;5000;5000;428025.0;452285.0;66.59260227650705
PARIS_SEINE-AMONT;2020-12-07;49760.86040955199;117638.6666152877;5000;5000;464079.0;452285.0;66.41928734865998
PARIS_SEINE-AMONT;2020-12-09;98600.60129705092;114541.20557624803;5000;5000;363409.0;452285.0;47.941851072803836
PARIS_SEINE-AMONT;2020-12-14;616.7098124504492;304.72119082410813;5000;5000;559881.0;452285.0;49.15049629142985
PARIS_SEINE-AMONT;2020-12-16;121834.76010756193;165412.26466195154;5000;5000;537451.0;452285.0;69.17858114368617
PARIS_SEINE-AMONT;2020-12-21;244352.30118240384;351933.4563938724;5000;5000;970206.0;452285.0;78.9350894431994
PARIS_SEINE-AMONT;2020-12-23;21238.65204054616;6063.701153910249;5000;5000;940400.0;452285.0;57.28863549112654
PARIS_SEINE-AMONT;2020-12-28;19066.975866009147;28086.896081703162;5000;5000;1100859.0;452285.0;68.01451710653865
PARIS_SEINE-AMONT;2020-12-30;62951.7446629696;123165.1608997293;5000;5000;683119.0;452285.0;67.28022298205173
PARIS_SEINE-AMONT;2021-01-04;53858.87918345861;53960.30125366904;5000;5000;553318.0;452285.0;49.785240712306305
PARIS_SEINE-AMONT;2021-01-06;69679.68084207014;53509.632913750014;5000;5000;534996.0;452285.0;46.7142877032167
PARIS_SEINE-AMONT;2021-01-11;67609.18195966081;133748.57068628105;5000;5000;503314.0;452285.0;57.81422868398571
PARIS_SEINE-AMONT;2021-01-13;162513.51136517865;51924.03499037038;5000;5000;623486.0;452285.0;52.428353841711356
PARIS_SEINE-AMONT;2021-01-18;20906.28491407596;43993.632761960864;5000;5000;663167.0;452285.0;68.66181496186269
PARIS_SEINE-AMONT;2021-01-20;62677.40186366884;30432.357270462053;5000;5000;641608.0;452285.0;39.827070580586245
PARIS_SEINE-AMONT;2021-01-25;101633.75608263329;50508.87505971486;5000;5000;730621.0;452285.0;54.673210357226004
PARIS_SEINE-AMONT;2021-01-27;44363.585475948945;120785.47275281492;5000;5000;809927.0;452285.0;69.43299725098214
PARIS_SEINE-AMONT;2021-02-01;59772.022807446294;56513.916128103454;5000;5000;899383.3979681976;452285.0;57.36404159783715
PARIS_SEINE-AMONT;2021-02-03;73306.21050141727;36143.49188195011;5000;5000;1047171.175646551;452285.0;57.44737850137393
PARIS_SEINE-AMONT;2021-02-08;53265.907155823224;29664.20556485488;5000;5000;953855.0;452285.0;58.440503937728764
PARIS_SEINE-AMONT;2021-02-10;438449.070672076;412841.2866980665;5000;5000;842932.0;452285.0;56.44153770504923
PARIS_SEINE-AMONT;2021-02-15;210613.25773115197;281954.7291110425;5000;5000;663719.0;452285.0;56.91127919768071
PARIS_SEINE-AMONT;2021-02-17;109275.30142535306;189959.85444802567;5000;5000;697668.0;452285.0;60.99586909185951
PARIS_SEINE-AMONT;2021-02-22;96954.91648191291;110709.91579159003;5000;5000;600591.0;452285.0;59.6096506610506
PARIS_SEINE-AMONT;2021-02-24;160843.03441692595;119081.91739632857;5000;5000;572887.0;452285.0;48.009944537263905
PARIS_SEINE-AMONT;2021-03-01;212650.25661141233;60222.12664388441;5000;5000;592492.0;452285.0;75.46802260273405
PARIS_SEINE-AMONT;2021-03-03;97573.93309749693;108338.36604195954;5000;5000;448387.0;452285.0;60.157678840615056
PARIS_SEINE-AMONT;2021-03-08;119017.81953213576;45323.88649116013;5000;5000;541801.0;452285.0;65.26141562834502
PARIS_SEINE-AMONT;2021-03-10;894192.0693072096;577233.797654577;5000;5000;530145.0;452285.0;46.27200767855918
PARIS_SEINE-AMONT;2021-03-15;332257.21616110316;285691.965566796;5000;5000;669198.0;452285.0;35.680255244000946
PARIS_SEINE-AMONT;2021-03-17;526500.0655591196;546910.9992280905;5000;5000;585940.0;452285.0;56.143622040977895
PARIS_SEINE-AMONT;2021-03-22;363446.8019718255;586084.2046308914;5000;5000;582343.0;452285.0;66.96485039826817
PARIS_SEINE-AMONT;2021-03-24;663410.8462300231;612292.5561352163;5000;5000;521406.0;452285.0;37.624810112609524
PARIS_SEINE-AMONT;2021-03-29;193670.8899277099;100812.76545236704;5000;5000;584363.0;452285.0;47.714516269464326
PARIS_SEINE-AMONT;2021-03-31;133363.32068721505;62627.532068235436;5000;5000;554297.0;452285.0;52.48474700842514
PARIS_SEINE-AMONT;2021-04-05;118350.30232276152;112437.2317637081;5000;5000;561832.0;452285.0;73.5376728303651
PARIS_SEINE-AMONT;2021-04-07;743671.4129872842;797656.5402730226;5000;5000;577263.0;452285.0;86.84189949318159
PARIS_SEINE-AMONT;2021-04-12;263137.4247596832;200213.33411079965;5000;5000;688324.0;452285.0;53.31182274865205
PARIS_SEINE-AMONT;2021-04-14;59041.03501708516;173617.41892724863;5000;5000;605786.0;452285.0;71.54436812820511
PARIS_SEINE-AMONT;2021-04-19;526094.5608390105;396616.5726283177;5000;5000;564990.0;452285.0;64.38672772779461
PARIS_SEINE-AMONT;2021-04-21;172512.1575916952;127978.81106392964;5000;5000;455412.0;452285.0;47.59341757391816
PARIS_SEINE-AMONT;2021-04-26;149875.07195549953;44254.95132460475;5000;5000;549997.0;452285.0;72.01834840270251
PARIS_SEINE-AMONT;2021-04-28;240220.17399659732;308781.9314004852;5000;5000;593235.0;452285.0;67.58932791354032
PARIS_SEINE-AMONT;2021-05-03;180846.75162794592;229696.184928803;5000;5000;518029.0;452285.0;61.66340736853256
PARIS_SEINE-AMONT;2021-05-05;55749.92477139344;102213.10456514954;5000;5000;516726.0;452285.0;56.25091899893238
PARIS_SEINE-AMONT;2021-05-10;124670.6597078005;147381.08781273343;5000;5000;721400.0;452285.0;58.29980573735863
PARIS_SEINE-AMONT;2021-05-13;57190.71006892188;77613.55816871008;5000;5000;721189.0;452285.0;77.15115711370608
PARIS_SEINE-AMONT;2021-05-17;45136.23864074548;424618.76277880574;5000;5000;767839.0;452285.0;73.07093372947722
PARIS_SEINE-AMONT;2021-05-19;133269.63199057005;92197.59569423788;5000;5000;630247.0;452285.0;82.70476875952787
PARIS_SEINE-AMONT;2021-05-24;29944.314058761163;34836.38572830194;5000;5000;650788.0;452285.0;63.85742224453428
PARIS_SEINE-AMONT;2021-05-26;175246.54546467666;132865.39852704297;5000;5000;776141.0;452285.0;79.02912877628
PARIS_SEINE-AMONT;2021-05-31;79585.85165822553;31172.47238774647;5000;5000;537997.0;452285.0;47.26303335207558
PARIS_SEINE-AMONT;2021-06-02;215582.545690016;42574.21415733283;5000;5000;532999.0;452285.0;72.50429653423868
PARIS_SEINE-AMONT;2021-06-07;25456.723564434105;16068.047970606853;5000;5000;539213.0;452285.0;87.0421924681223
PARIS_SEINE-AMONT;2021-06-09;12943.55006484473;45811.76249937675;5000;5000;542038.0;452285.0;64.30759440193013
PARIS_SEINE-AMONT;2021-06-14;804613.4626514559;586419.9055464711;5000;5000;534394.0;452285.0;58.074614693363344
PARIS_SEINE-AMONT;2021-06-16;11815.956030812322;9017.695895090868;5000;5000;531034.0;452285.0;68.48346384859173
PARIS_SEINE-AMONT;2021-06-21;11637.610133614644;7175.596369773091;5000;5000;745730.0;452285.0;62.65775185827353
PARIS_SEINE-AMONT;2021-06-23;4496.722813847677;3375.9373345870363;5000;5000;770616.0;452285.0;51.38267157014473
PARIS_SEINE-AMONT;2021-06-28;7948.196905619456;4955.725273093744;5000;5000;597109.0;452285.0;43.42462504364052
PARIS_SEINE-AMONT;2021-06-30;15979.733206425342;7000.364081963114;5000;5000;685433.0;452285.0;78.88632095751535
PARIS_SEINE-AMONT;2021-07-05;31060.48431184758;38664.97446568553;5000;5000;736143.0;452285.0;42.278017657693404
PARIS_SEINE-AMONT;2021-07-07;61645.63568556719;39139.75434837289;5000;5000;483700.0000000008;452285.0;59.07436874977231
PARIS_SEINE-AMONT;2021-07-12;49903.262967598304;75362.09854241511;5000;5000;653113.9999999992;452285.0;65.27550980664893
PARIS_SEINE-AMONT;2021-07-14;29203.167721399263;16058.192202135846;5000;5000;1004988.0;452285.0;52.15951491575687
PARIS_SEINE-AMONT;2021-07-19;171137.5502318596;124605.81156945393;5000;5000;534946.9999999992;452285.0;58.043724705659955
PARIS_SEINE-AMONT;2021-07-21;15795.12237607671;32518.083542210887;5000;5000;424364.0;452285.0;47.62961274393418
PARIS_SEINE-AMONT;2021-07-26;197965.8343741989;209175.35953166406;5000;5000;590782.0000000008;452285.0;64.56225536439531
PARIS_SEINE-AMONT;2021-07-28;86212.6935973261;137295.3385112414;5000;5000;419259.9999999992;452285.0;59.09186545516541
PARIS_SEINE-AMONT;2021-08-02;58733.30406877075;77461.50579568419;5000;5000;420756.0;452285.0;71.7448044296967
PARIS_SEINE-AMONT;2021-08-04;90459.76903409505;83229.63208030397;5000;5000;377838.0;452285.0;48.98062018952123
PARIS_SEINE-AMONT;2021-08-09;174654.49280058694;124353.78910211302;5000;5000;386027.0;452285.0;62.605420253313596
PARIS_SEINE-AMONT;2021-08-11;123761.42874356847;323664.53934351803;5000;5000;349784.0000000008;452285.0;51.54664737864361
PARIS_SEINE-AMONT;2021-08-16;289947.1952417092;552829.1256914866;5000;5000;297692.0;452285.0;64.21802848535545
PARIS_SEINE-AMONT;2021-08-18;133400.4956924747;188183.94150915602;5000;5000;291490.0;452285.0;81.19515241322722
PARIS_SEINE-AMONT;2021-08-23;764846.285384514;1219017.4093649131;5000;5000;264249.9999999992;452285.0;49.52625209433318
PARIS_SEINE-AMONT;2021-08-25;142304.212410576;241599.06663028;5000;5000;276225.0;452285.0;52.3531939971275
PARIS_SEINE-AMONT;2021-08-30;220542.6935293146;861977.7918701771;5000;5000;452285.0;452285.0;67.7984328852383
PARIS_SEINE-AMONT;2021-09-01;115051.88465642919;104324.28985328089;5000;5000;452285.0;452285.0;45.461636950009776
PARIS_SEINE-AMONT;2021-09-06;75912.80174074337;194361.43707358846;5000;5000;452285.0;452285.0;39.38533348223969
PARIS_SEINE-AMONT;2021-09-08;50483.43901466822;84820.00423380785;5000;5000;452285.0;452285.0;64.76035599054879
PARIS_SEINE-AMONT;2021-09-13;89396.1595806423;115128.23863106458;5000;5000;452285.0;452285.0;59.38596077250837
PARIS_SEINE-AMONT;2021-09-15;201214.5056391744;308409.8075528864;5000;5000;452285.0;452285.0;72.79786391535914
PARIS_SEINE-AMONT;2021-09-20;94868.36036452948;106764.76344749155;5000;5000;452285.0;452285.0;57.4253915252876
PARIS_SEINE-AMONT;2021-09-22;80038.09166439516;69726.11764578942;5000;5000;452285.0;452285.0;60.12629822077457
PARIS_SEINE-AMONT;2021-09-27;123499.47258089106;54958.616671162454;5000;5000;452285.0;452285.0;48.30792164889384
PARIS_SEINE-AMONT;2021-09-29;76031.27327320959;49369.50775884047;5000;5000;452285.0;452285.0;59.408013349203266
PARIS_SEINE-AMONT;2021-10-04;84079.70556023998;63513.59566605386;5000;5000;452285.0;452285.0;57.70097118358989
PARIS_SEINE-AMONT;2021-10-06;25831.033274648336;24580.359486379424;5000;5000;452285.0;452285.0;61.882681727841096
PARIS_SEINE-AMONT;2021-10-10;59729.98213658682;32610.931959152414;5000;5000;452285.0;452285.0;66.47970540213633
PARIS_SEINE-AMONT;2021-10-13;111425.55298309124;140595.26210393786;5000;5000;452285.0;452285.0;60.59762372846984
PARIS_SEINE-AMONT;2021-10-18;92927.9168767764;42962.82164313178;5000;5000;452285.0;452285.0;46.778999985070854
PARIS_SEINE-AMONT;2021-10-20;24546.684065882437;27137.816513946374;5000;5000;452285.0;452285.0;59.14777485701207
PARIS_SEINE-AMONT;2021-10-25;56963.413773744716;57682.03791961998;5000;5000;452285.0;452285.0;35.45719154038453
PARIS_SEINE-AMONT;2021-10-27;155581.9809118363;210381.42635141787;5000;5000;452285.0;452285.0;63.971328844871
PARIS_SEINE-AMONT;2021-11-01;175575.9521963321;98679.29108281455;5000;5000;452285.0;452285.0;60.75504870713388
PARIS_SEINE-AMONT;2021-11-03;33509.63133790849;54080.977521722896;5000;5000;452285.0;452285.0;50.473251917536736
PARIS_SEINE-AMONT;2021-11-08;38631.585936006064;37949.03010595739;5000;5000;452285.0;452285.0;77.18752170564976
PARIS_SEINE-AMONT;2021-11-10;155251.05364487474;81330.70557061666;5000;5000;452285.0;452285.0;51.75443074389911
PARIS_SEINE-AMONT;2021-11-15;90688.1809706692;63431.32458165518;5000;5000;452285.0;452285.0;73.48941590556528
PARIS_SEINE-AMONT;2021-11-17;135034.5341757076;67396.61261928016;5000;5000;452285.0;452285.0;44.677513935081144
PARIS_SEINE-AMONT;2021-11-22;261314.36908178433;119229.20724653931;5000;5000;30690.0;452285.0;74.59214664600448
PARIS_SEINE-AMONT;2021-11-24;226589.76790695247;177684.47038033424;5000;5000;452285.0;452285.0;42.243447697305584
PARIS_SEINE-AMONT;2021-11-29;955369.5271773196;501572.45359458216;5000;5000;452285.0;452285.0;0.1423214007455016
PARIS_SEINE-AMONT;2021-12-01;335882.09474426386;567100.5420427757;5000;5000;452285.0;452285.0;33.5271078523642
PARIS_SEINE-AMONT;2021-12-06;218965.08697125057;314788.71221961547;5000;5000;452285.0;452285.0;48.620734354720916
PARIS_SEINE-AMONT;2021-12-08;1470428.7132567547;1282649.0559960245;5000;5000;452285.0;452285.0;55.47235145826692
PARIS_SEINE-AMONT;2021-12-13;396321.37113388785;493273.6069079807;5000;5000;452285.0;452285.0;50.42739464939043
PARIS_SEINE-AMONT;2021-12-15;859872.1168443195;2100771.141130392;5000;5000;452285.0;452285.0;59.734100229664165
PARIS_SEINE-AMONT;2021-12-20;1142064.2517955499;902045.1905790776;5000;5000;452285.0;452285.0;69.55401043687903
PARIS_SEINE-AMONT;2021-12-22;886187.7454041414;785308.4453467625;5000;5000;452285.0;452285.0;58.42417409033282
PARIS_SEINE-AMONT;2021-12-27;876871.1666910112;1329959.533078006;5000;5000;452285.0;452285.0;80.89999414365153
PARIS_SEINE-AMONT;2021-12-29;1830977.6003411068;2162943.690622021;5000;5000;452285.0;452285.0;56.411258109708555
PARIS_SEINE-AMONT;2022-01-03;639878.8313874865;296967.0165982453;5000;5000;406020.0;452285.0;69.82218025880545
PARIS_SEINE-AMONT;2022-01-05;1177171.81307615;812870.3317234985;5000;5000;521324.0;452285.0;53.32005685266846
PARIS_SEINE-AMONT;2022-01-09;1032006.889981225;1087277.213679866;5000;5000;558774.0;452285.0;58.27892676973934
PARIS_SEINE-AMONT;2022-01-12;1711168.3548202037;1745596.8922194785;5000;5000;427129.0;452285.0;54.64774424610334
PARIS_SEINE-AMONT;2022-01-17;966829.2079921832;1182019.876496414;5000;5000;321803.0;452285.0;72.60623837800712
PARIS_SEINE-AMONT;2022-01-19;1375964.827913394;1595566.2429722156;5000;5000;337716.0;452285.0;53.82000353341928
PARIS_SEINE-AMONT;2022-01-24;266740.39577480784;490080.2106344477;5000;5000;296255.0;452285.0;46.90192541202934
PARIS_SEINE-AMONT;2022-01-26;662455.6287096593;472704.7013900654;5000;5000;270262.0;452285.0;33.055453799884205
PARIS_SEINE-AMONT;2022-01-31;689904.93614407;1693435.2813804753;5000;5000;276897.0;452285.0;52.1408362413758
PARIS_SEINE-AMONT;2022-02-02;816748.0069371287;1738379.7522756078;5000;5000;270918.0;452285.0;63.173152190066084
