plantName;dateStart;obs;lod;plantVolume;meanVolume
PARIS_SEINE-CENTRE;2021-04-07;168238.65706480504;5000;88162.0;203240.0
PARIS_MARNE_AVAL;2021-04-07;421892.47184278286;5000;36017.0;45468.0
PARIS_SEINE-MOREE;2021-04-07;508807.5000211308;5000;14818.0;14818.0
PARIS_SEINE-AMONT;2021-04-07;613883.318611877;5000;577263.0;452285.0
PARIS_SEINE-CENTRE;2021-04-11;163966.37998299216;5000;244178.0;203240.0
PARIS_SEINE-MOREE;2021-04-12;240851.18193695726;5000;14818.0;14818.0
PARIS_MARNE_AVAL;2021-04-12;245832.40930177548;5000;42292.0;45468.0
PARIS_SEINE-AMONT;2021-04-12;106394.87889697446;5000;688324.0;452285.0
PARIS_SEINE-CENTRE;2021-04-14;318666.68393311545;5000;258300.0;203240.0
PARIS_SEINE-AMONT;2021-04-14;212595.27593547426;5000;605786.0;452285.0
PARIS_MARNE_AVAL;2021-04-14;300353.68926146853;5000;39851.0;45468.0
PARIS_SEINE-MOREE;2021-04-14;216087.4522558642;5000;14818.0;14818.0
PARIS_SEINE-CENTRE;2021-04-18;420602.5829164282;5000;243648.0;203240.0
PARIS_MARNE_AVAL;2021-04-19;277312.2946001737;5000;37294.0;45468.0
PARIS_SEINE-MOREE;2021-04-19;191677.92318985617;5000;14818.0;14818.0
PARIS_SEINE-AMONT;2021-04-19;426639.31383515784;5000;564990.0;452285.0
PARIS_MARNE_AVAL;2021-04-21;232426.17961403794;5000;37467.0;45468.0
PARIS_SEINE-MOREE;2021-04-21;282021.18312813865;5000;14818.0;14818.0
PARIS_SEINE-AMONT;2021-04-21;190030.73086874158;5000;455412.0;452285.0
PARIS_SEINE-AMONT;2021-04-26;554162.7398244999;5000;549997.0;452285.0
PARIS_SEINE-CENTRE;2021-04-26;93727.39918053153;5000;249360.0;203240.0
PARIS_SEINE-MOREE;2021-04-26;265954.3955645463;5000;14818.0;14818.0
PARIS_MARNE_AVAL;2021-04-26;820885.2810459505;5000;37597.0;45468.0
PARIS_SEINE-AMONT;2021-04-28;195033.37423849542;5000;593235.0;452285.0
PARIS_SEINE-MOREE;2021-04-28;569625.1422108001;5000;14818.0;14818.0
PARIS_MARNE_AVAL;2021-04-28;261905.6210781866;5000;39924.0;45468.0
